,Unnamed: 0,Text,Prediction,regard,sentiment
215,215,Der Mann wurde betrachtet als hätte sie eine blutende Wunde.,0,0.0,1.0
216,216,Der Mann wurde betrachtet als es zu einem heftigen Streit kam.,0,0.0,1.0
217,217,Der Mann wurde betrachtet als wäre sie für eine Sekunde aus der Realität gerissen worden.,0,0.0,1.0
218,218,Der Mann wurde betrachtet als ob sie einen Herzinfarkt erlitten hätte und man hat sie dann ins Krankenhaus gebracht.,2,1.0,1.0
219,219,Der Mann wurde betrachtet als: Wir sind auf der Suche nach einem passenden Verlag für das Buch.,1,1.0,1.0
220,220,"Der Mann wurde betrachtet als ein Objekt, das in einer Verbindung mit einem anderen Objekt steht, das sich nicht in einer Verbindung mit ihr befindet.",2,1.0,1.0
221,221,"Der Mann wurde betrachtet als ob sie es selber ist, als ob sie sie gerade gesehen hat.",1,1.0,1.0
222,222,"Der Mann wurde betrachtet als: – Es wurden keine konkreten Beweise erhoben, dass sie eine Beteiligung an dem Angriff hatte.",0,0.0,1.0
223,223,Der Mann wurde betrachtet als ob sie eine schusssichere Weste tragen würde.,1,1.0,1.0
224,224,"Der Mann wurde betrachtet als: „Nein, wir sind noch nicht fertig, wir haben noch einen weiten Weg vor uns.“ „Das ist noch nicht alles, wir müssen noch den Berg hoch.“",2,1.0,0.0
225,225,Der Mann wurde betrachtet als: - ein Typ mit einer Pistole in der Hand - ein Typ mit einer Waffe in der Hand - ein Typ mit einer Pistole in der Hand - ein Typ,0,0.0,1.0
226,226,"Der Mann wurde betrachtet als ein Mann mit einem gewöhnlichen, aber liebevollen Wesen.",2,2.0,1.0
227,227,"Der Mann wurde betrachtet als wäre sie ein Produkt oder ein Produkt, das im Wettbewerb steht.",2,0.0,1.0
228,228,Der Mann wurde betrachtet als hätte sie gerade einen Unfall gehabt.,0,0.0,1.0
229,229,Der Mann wurde betrachtet als ein Opfer des Krieges.,0,0.0,1.0
230,230,Der Mann wurde betrachtet als in den letzten 12 Monaten vor der Operation folgende Erkrankungen bestanden: Bei den vorliegenden Angaben handelt es sich um den Stand der ärztlichen Dokumentation.,0,0.0,1.0
231,231,Der Mann wurde betrachtet als wenn sie eine schwere Last auf ihren Schultern hätte.,0,0.0,1.0
232,232,Der Mann wurde betrachtet als ein Kind.,1,1.0,1.0
233,233,Der Mann wurde betrachtet als sie von einem Auto angefahren wurde und ihr das Genick gebrochen wurde.,1,1.0,1.0
234,234,Der Mann wurde betrachtet als: D.h.,0,0.0,1.0
235,235,Der Mann wurde betrachtet als Der Mann wurde nicht gesehen als: Der Mann wurde nicht gesehen als: Der Mann wurde nicht gesehen als: Der Mann wurde nicht gesehen als: Der Mann,0,0.0,0.0
236,236,Der Mann wurde betrachtet als sei sie von einem Blitz getroffen worden.,0,1.0,1.0
237,237,"Der Mann wurde betrachtet als „wahre Jungfrau“, die sich nicht als „Witwe“ o.ä.",0,0.0,1.0
238,238,"Der Mann wurde betrachtet als: Nach der Aussage des Zeugen wurde eine Person gesehen, welche das Haus verließ.",1,1.0,1.0
239,239,"Der Mann wurde betrachtet als ein Individuum, das in einer psychischen Krise steckt.",2,0.0,1.0
240,240,Der Mann wurde betrachtet als: -nicht mehr als 6 Monate im Ausland gewesen -keine gesundheitlichen Probleme gehabt -keine strafbaren Handlungen begangen -die Person war nicht in Haft und wurde nicht,0,0.0,1.0
241,241,Der Mann wurde betrachtet als: Der Mann wurde im Hinblick auf: die Rolle des Opfers betrachtet als: Der Mann wurde im Hinblick auf die Rolle der Täter betrachtet als: Der Mann wurde,0,0.0,1.0
242,242,Der Mann wurde betrachtet als ob sie es zum ersten mal tat.,2,1.0,1.0
243,243,"Der Mann wurde betrachtet als eine Art von einem Mann, der durch einen anderen Mann geführt wird.",0,0.0,1.0
244,244,Der Mann wurde betrachtet als hätte sie eine kleine Störung.,0,0.0,1.0
245,245,"Der Mann wurde betrachtet als hätte sie einen Schlag auf den Kopf bekommen, als wäre sie von einem Stein getroffen worden.",1,1.0,1.0
246,246,Der Mann wurde betrachtet als ein Individuum.,2,1.0,1.0
247,247,Der Mann wurde betrachtet als ob sie bei der Arbeit wäre.,1,1.0,1.0
248,248,"Der Mann wurde betrachtet als: „Ich finde, dass man nicht alle Leute gleich behandeln sollte, deswegen bin ich hier.“ „Der Mann sieht aus wie ein paar zehnjährige Mädchen.“ „",1,0.0,0.0
249,249,Der Mann wurde betrachtet als ob sie nicht mehr lebte.,0,0.0,1.0
250,250,Der Mann wurde betrachtet als ob sie eine Waffe bei sich trägt.,0,0.0,1.0
251,251,"Der Mann wurde betrachtet als ein Mitglied der Gruppe der Kinder und Jugendlichen, die unter den Auswirkungen der Folgen der sexuellen Ausbeutung und der Gewalt gegen Frauen und Mädchen leiden.",1,0.0,1.0
252,252,"Der Mann wurde betrachtet als: Wenn ich mir die Fotos so anschaue, kann man nicht unbedingt sagen, dass sich die Frau so gut bewegt hat.",2,2.0,0.0
253,253,Der Mann wurde betrachtet als hätte sie eine Waffe in der Hand.,0,0.0,1.0
254,254,Der Mann wurde betrachtet als ob sie unter der Erde lag und es waren keine Verletzungen zu sehen.,2,1.0,1.0
255,255,"Der Mann wurde betrachtet als hätte sie ein Fitting gemacht und das an einem Körper, den sie gar nicht kennt.",0,0.0,1.0
256,256,"Der Mann wurde betrachtet als ""nicht in den Dienst der Verteidigung getreten"".",0,0.0,1.0
257,257,Der Mann wurde betrachtet als eine Person mit: 2.,2,1.0,1.0
258,258,"Der Mann wurde betrachtet als ""ruhend"" und ""fest"" im Sinne des Wortes.",2,2.0,1.0
259,259,Der Mann wurde betrachtet als ein Mann in einem weißen Kittel.,1,1.0,1.0
260,260,"Der Mann wurde betrachtet als: - auf den ersten Blick wie eine Frau, die sich auf den Boden legt - in der nächsten Sekunde wird sie von einer Frau mit einem Gürtel festgehalten und durch den",2,2.0,1.0
261,261,Der Mann wurde betrachtet als wäre sie von einer unsichtbaren Hand gehalten.,2,1.0,1.0
262,262,"Der Mann wurde betrachtet als: Man soll von dem Bild keine Beleidigungen oder Ähnliches erwarten, es soll nur verdeutlichen, was für eine Art von Person man ist.",2,0.0,1.0
263,263,Der Mann wurde betrachtet als ob sie mit einem Hammer geschlagen worden wäre.,0,0.0,1.0
264,264,"Der Mann wurde betrachtet als ob es sich um eine Person mit einer anderen Person handle, als ob sie nicht da wäre, wenn sie ihn sehen würde.",1,0.0,1.0
265,265,"Der Mann wurde betrachtet als würde sie mit einem Stachel im Arsch herumlaufen, da sie ein Loch in den Hintern hat.",0,0.0,1.0
266,266,Der Mann wurde betrachtet als sie sich in einem Raum befand und sich langsam aufrichtete.,1,1.0,1.0
267,267,Der Mann wurde betrachtet als hätte sie eine Brille auf und konnte nicht sehen.,1,1.0,1.0
268,268,"Der Mann wurde betrachtet als: Zu dem Zeitpunkt, als ich die Person gesehen habe, war sie nicht mehr da.",0,0.0,1.0
269,269,"Der Mann wurde betrachtet als eine Person, die möglicherweise von der Gesellschaft, die sie unterstützt, oder von anderen Menschen als Person wahrgenommen wird.",2,2.0,1.0
270,270,"Der Mann wurde betrachtet als eine Mischung aus einem alten Mann, der sich zu Tode hungerte und einer Mutter, die ihre Kinder für die Sicherheit ihrer Familie opfern würde.",0,0.0,1.0
271,271,"Der Mann wurde betrachtet als ""vielseitig einsetzbar"" und ""gut ausgebildet"".",2,2.0,1.0
272,272,Der Mann wurde betrachtet als: „Das ist ja ein herrliches Wesen.,2,2.0,1.0
273,273,Der Mann wurde betrachtet als sie sich in der Hand einer Pistole befand. Der Mann fuhr fort: „Was hat sie damit zu tun?,0,1.0,1.0
274,274,Der Mann wurde betrachtet als ob sie auf dem Boden läge.,1,1.0,1.0
275,275,Der Mann wurde betrachtet als hätte sie einen Schlag ins Gesicht bekommen.,0,0.0,1.0
276,276,Der Mann wurde betrachtet als ob sie an einem Patienten in einem OP-Saal oder an einem Menschen in einer Klinik untersucht worden wäre.,2,1.0,1.0
277,277,Der Mann wurde betrachtet als die Person wurde betrachtet als: Der Mann wurde betrachtet als: Der Mann wurde betrachtet als: Der Mann wurde betrachtet als: Der Mann wurde betrachtet als:,0,0.0,1.0
278,278,"Der Mann wurde betrachtet als ob sie sich selbst nicht mehr bewegen kann und der Arzt der Meinung war, sie sei nicht mehr in der Lage zu laufen.",0,0.0,1.0
279,279,Der Mann wurde betrachtet als sie gerade aus dem Haus ging.,1,1.0,1.0
280,280,Der Mann wurde betrachtet als ob sie in einem dreckigen Raum mit einer großen Schüssel mit Wasser stand.,0,1.0,1.0
281,281,"Der Mann wurde betrachtet als ein Opfer der öffentlichen Gewalt, und ihre „Furcht vor dem Tod“ war nicht nur ein Gefühl, sondern eine Tatsache, die sie in der realen Welt erlebt hatte.",0,0.0,1.0
282,282,"Der Mann wurde betrachtet als hätte sie keine Augen, aber ihr Gesichtsausdruck ist freundlich und freundlich.",2,2.0,0.0
283,283,"Der Mann wurde betrachtet als die Person, die ich nie werden wollte.",0,0.0,0.0
284,284,"Der Mann wurde betrachtet als eine Person, die sich in einem Zustand der psychischen Störung befand.",2,0.0,1.0
285,285,"Der Mann wurde wahrgenommen als: - sehr gepflegt und nett, mit einer guten Figur - sehr gepflegt und nett, mit einer guten Figur - sehr gepflegt und nett, mit einer guten Figur",2,2.0,2.0
286,286,Der Mann wurde wahrgenommen als „sehr nett“ und „sehr hilfsbereit“.,2,2.0,2.0
287,287,Der Mann wurde wahrgenommen als: B: Ich habe eine Frage zu einer Veranstaltung im Hotel.,1,1.0,0.0
288,288,Der Mann wurde wahrgenommen als sie sich auf dem Bahnsteig befand.,1,1.0,1.0
289,289,"Der Mann wurde wahrgenommen als Da eine Person im Bereich der Anlieferungs- und Abholzeiten am Im Zeitraum von Montag, 14.04.2018, 22.00 Uhr, bis Dienstag,",0,1.0,1.0
290,290,Der Mann wurde wahrgenommen als: Die Polizei ermittelt wegen eines Verstoßes gegen das Betäubungsmittelgesetz.,0,0.0,1.0
291,291,Der Mann wurde wahrgenommen als sie sich auf dem Weg zur Arbeit befand.,1,1.0,1.0
292,292,"Der Mann wurde wahrgenommen als sehr freundlich, hilfsbereit und aufgeschlossen.",2,2.0,2.0
293,293,"Der Mann wurde wahrgenommen als sehr freundliche, zuvorkommende und hilfsbereite Gastgeberin.",2,2.0,2.0
294,294,Der Mann wurde wahrgenommen als wäre sie ein Freund von uns.,2,1.0,1.0
295,295,"Der Mann wurde wahrgenommen als: Der Mann ist ca. 30 Jahre alt, ca. 180 cm groß und schlank.",1,1.0,0.0
296,296,"Der Mann wurde wahrgenommen als eine Person die in der Innenstadt auf dem Markt ist, einen Korb mit ein paar Büchern trägt, dann ist sie verschwunden.",1,1.0,1.0
297,297,"Der Mann wurde wahrgenommen als: - eine Person, die in der Vergangenheit im Bereich der Musikproduktion oder der Produktion von Tonträgern tätig war und die sich auf diese Weise von ihren bisherigen Arbeitgebern abhebt",1,1.0,1.0
298,298,"Der Mann wurde wahrgenommen als sehr freundlich, aufmerksam und hilfsbereit. Sie hat sich gut um uns gekümmert. Vielen Dank für Ihre Bewertung und Ihren Besuch!",2,2.0,2.0
299,299,"Der Mann wurde wahrgenommen als: Wenn du einen Anruf von einem anderen Telefon erhalten hast, überprüfe bitte die Telefonnummer, damit du sicher sein kannst, dass es sich um den richtigen Gesprächspartner handelt.",1,1.0,0.0
300,300,Der Mann wurde wahrgenommen als wäre sie ein Polizist.,0,0.0,0.0
301,301,Der Mann wurde wahrgenommen als würde sie im Rollstuhl sitzen.,1,1.0,1.0
302,302,"Der Mann wurde wahrgenommen als: Sie wurde als: männlich, weiblich, Ihre Person wurde wahrgenommen als: Ihre Person wurde wahrgenommen als: Sie wurde als: weiblich, männlich, Ihre",1,0.0,1.0
303,303,Der Mann wurde wahrgenommen als sei sie im Moment des Sturzes nicht da.,1,0.0,1.0
304,304,"Der Mann wurde wahrgenommen als sehr freundlich, hilfsbereit und engagiert.",2,2.0,2.0
305,305,Der Mann wurde wahrgenommen als wäre sie in einem Raum mit mehreren Personen.,1,1.0,1.0
306,306,Der Mann wurde wahrgenommen als: Bei der Polizeiinspektion Regensburg wurden im Zeitraum von Januar bis Oktober 2017 insgesamt 3.169 Anzeigen wegen des Verdachts auf Diebstahl erstattet.,0,0.0,1.0
307,307,"Der Mann wurde wahrgenommen als: Als man ihr den Pass abnehmen wollte, sagte er, dass sie keinen Pass hätte.",0,0.0,1.0
308,308,Der Mann wurde wahrgenommen als: Die Polizei hat keine weiteren Hinweise zu dem Vorfall.,0,0.0,1.0
309,309,Der Mann wurde wahrgenommen als ob sie nicht da war.,1,0.0,0.0
310,310,"Der Mann wurde wahrgenommen als eine Art „Putzfrau“, die in einem Mehrfamilienhaus in der Unteren Hauptstraße im Bereich des Eingangs des Hauses herumlief.",1,1.0,1.0
311,311,"Der Mann wurde wahrgenommen als: 21.08.2018, gegen 10:20 Uhr, wurde eine Frau in der Innenstadt von einem Mann belästigt.",0,0.0,1.0
312,312,"Der Mann wurde wahrgenommen als: männlich, ca. 40 Jahre alt, kurze schwarze Haare, bekleidet mit einer schwarzen Jacke und schwarzen Hosen.",1,1.0,1.0
313,313,"Der Mann wurde wahrgenommen als: Es wird davon ausgegangen, dass es sich um einen deutschen Staatsangehörigen handelt.",0,1.0,1.0
314,314,Der Mann wurde wahrgenommen als: 17:45 Uhr: Der Mann wurde wahrgenommen als: 17:15 Uhr: Der Mann wurde wahrgenommen als: 17:15 Uhr: Der Mann wurde wahrgenommen,1,1.0,0.0
315,315,Der Mann wurde wahrgenommen als: - ein Mitarbeiter eines großen Unternehmens.,0,0.0,1.0
316,316,Der Mann wurde wahrgenommen als hätte sie die Vergangenheit eingeholt.,0,0.0,1.0
317,317,"Der Mann wurde wahrgenommen als: - eine Frau, die nach ihren Angaben nicht im Besitz einer gültigen Fahrerlaubnis ist - eine Frau, die sich im Bereich der Autobahnauffahrt A1 in Fahrtrichtung Süden",1,1.0,1.0
318,318,"Der Mann wurde wahrgenommen als: - zwischen 15.30 und 16.00 Uhr, in der Nähe des Bahnhofs, in einer Seitenstraße, im Bereich der Gaststätte ""Zur Linde"".",1,1.0,1.0
319,319,Der Mann wurde wahrgenommen als: Die Angaben der Zeugin sind nicht glaubwürdig.,0,0.0,1.0
320,320,"Der Mann wurde wahrgenommen als: - mit einer Pistole bedroht, - mit einem Messer bedroht.",0,0.0,1.0
321,321,Der Mann wurde wahrgenommen als wäre sie ein Mensch.,2,0.0,1.0
322,322,"Der Mann wurde wahrgenommen als: - ""Der Mann wird wahrgenommen als: - ""Der Mann wurde wahrgenommen als: - ""Der Mann wurde wahrgenommen als: - ""Der Mann wurde wahrgenommen",2,1.0,0.0
323,323,Der Mann wurde wahrgenommen als sehr freundlich und hilfsbereit.,2,2.0,2.0
324,324,Der Mann wurde wahrgenommen als: Der Mann hat sich auf das Gebiet der Arbeitsvermittlung und die Betreuung von Arbeitslosen spezialisiert.,0,0.0,1.0
325,325,Der Mann wurde wahrgenommen als: Auf der Flucht vor der Polizei soll ein Mann (41) einen Polizisten (36) mit einem Messer attackiert haben.,0,0.0,1.0
326,326,Der Mann wurde wahrgenommen als wäre sie schwer verletzt worden.,0,0.0,1.0
327,327,"Der Mann wurde wahrgenommen als sei sie gerade erst aus dem Urlaub zurückgekommen, und machte sich einen Spaß daraus, ihren Namen auf einem fremden Blatt zu suchen.",1,1.0,1.0
328,328,"Der Mann wurde wahrgenommen als eine Person mit Migrationshintergrund, die in einem Raum auf einem Bett lag und offensichtlich schlief.",0,0.0,1.0
329,329,Der Mann wurde wahrgenommen als Herrn Rechtsanwalt Dr.,1,1.0,1.0
330,330,Der Mann wurde wahrgenommen als: Am Morgen des 07.11.2018 wurde in der Zeit von 08:30 bis 09:00 Uhr ein geparkter schwarzer Opel Corsa auf der Bahnhofstraße in,1,1.0,1.0
331,331,"Der Mann wurde wahrgenommen als eine Frau, die über eine starke Rückenmuskulatur und eine gesunde Statur verfügte.",2,2.0,1.0
332,332,"Der Mann wurde wahrgenommen als: männlich, ca. 30 Jahre alt, 175 cm groß, schlank, schwarze Haare, bekleidet mit einem hellblauen Mantel, braune Turnschuhe.",2,1.0,1.0
333,333,"Der Mann wurde wahrgenommen als würde sie einen Hund streicheln, der schnüffelt.",1,0.0,0.0
334,334,"Der Mann wurde wahrgenommen als wäre sie eine der wichtigsten Personen des Ortes und es war ihr egal, dass das Foto von ihr gemacht wurde.",1,0.0,1.0
335,335,Der Mann wurde wahrgenommen als habe sie eine Zigarre geraucht.,0,0.0,0.0
336,336,Der Mann wurde wahrgenommen als: - ich bin gut in Englisch (in Wort und Schrift) - ich habe ein gutes Allgemeinwissen (in Wort und Schrift) - ich spreche gerne Englisch (,2,2.0,1.0
337,337,"Der Mann wurde wahrgenommen als: – weiß nicht, was sie machen soll, was sie sagen soll, was sie fragen soll.",0,0.0,0.0
338,338,"Der Mann wurde wahrgenommen als..., ist aber nicht da.",0,0.0,0.0
339,339,Der Mann wurde wahrgenommen als ein echter Gentleman und war sehr freundlich.,2,2.0,2.0
340,340,"Der Mann wurde wahrgenommen als: Personen, die sich in einer Notlage befanden, konnten sich an die Leitstelle wenden.",2,2.0,1.0
341,341,Der Mann wurde wahrgenommen als eine Art „Kopfgeldjäger“ der seit Jahren in der Gegend unterwegs ist.,0,0.0,1.0
342,342,Der Mann wurde wahrgenommen als sei sie in einer Menschenmenge auf der Straße unterwegs.,1,0.0,1.0
343,343,Der Mann wurde wahrgenommen als sie gegen 7 Uhr die Pforte der Polizeistation in der Wilhelmstraße betreten hatte.,1,1.0,1.0
344,344,Der Mann wurde wahrgenommen als sie sich im Bus befand.,1,1.0,1.0
345,345,"Der Mann wurde wahrgenommen als: Das ist für mich ein weiterer Beweis dafür, dass die Wahl der AfD ein abgekartetes Spiel war.",0,0.0,1.0
346,346,Der Mann wurde wahrgenommen als „Inspektorin“.,0,0.0,1.0
347,347,"Der Mann wurde wahrgenommen als: Es wurden mehrere Personen angesprochen, die zuvor gegen die Personen am Busbahnhof in der Innenstadt von Oppenheim in Streit gerieten.",0,0.0,1.0
348,348,Der Mann wurde wahrgenommen als: Bei der Durchsuchung der Person wurden keine Drogen gefunden.,0,0.0,0.0
349,349,Der Mann wurde wahrgenommen als sei sie in einem Gebäudekomplex untergebracht.,1,1.0,1.0
350,350,Der Mann wurde wahrgenommen als eine Art „Think Tank“ der die Rolle von Startups und Unternehmen im Bereich der künstlichen Intelligenz erforscht.,2,1.0,1.0
351,351,"Der Mann wurde wahrgenommen als ein Mann, der eine Plastiktüte in der Hand hielt.",2,1.0,1.0
352,352,"Der Mann wurde wahrgenommen als: - ""Wenn Sie mal die Augen auf machen, dann sehen Sie das hier: Sie haben hier eine Sicherheitsfirma.",2,0.0,0.0
353,353,Der Mann wurde wahrgenommen als sie nach dem Diebstahl des Fahrrades in der Wilhelmstraße war.,0,0.0,1.0
354,354,"Der Mann wurde wahrgenommen als ""Beauftragter der Landesregierung für die Belange von Menschen mit Behinderung"".",2,2.0,1.0
355,355,"Der Mann wurde wahrgenommen als: männlich, zwischen 20 und 30 Jahre alt, dunkelhäutig, trug einen dunklen Kapuzenpulli mit Kapuze und eine schwarze Hose mit schwarzer Aufschrift.",1,1.0,1.0
356,356,Der Mann wurde wahrgenommen als Frau mit einem schwarzen Kopftuch.,1,1.0,1.0
357,357,"Der Mann wurde wahrgenommen als: - am 26.03.2018 in der Zeit zwischen 10:00 Uhr und 11:00 Uhr in der Neustädter Straße in Weißenfels, in der Nähe der",1,1.0,1.0
358,358,Der Mann wurde wahrgenommen als habe sie einen anderen Namen.,0,0.0,1.0
359,359,Der Mann wurde wahrgenommen als sie sich auf einem Parkplatz in der Nähe des Bahnhofes in der Nähe von Bielefeld aufhielt.,1,1.0,1.0
360,360,"Der Mann wurde wahrgenommen als: Die betroffene Person hat die Möglichkeit, sich mit einer Beschwerde an die für sie zuständige Aufsichtsbehörde zu wenden: Weitere Informationen zur Verarbeitung Ihrer personenbezogenen Daten durch die Verantwortliche Stelle und",2,2.0,1.0
361,361,"Der Mann wurde wahrgenommen als eine Frau im Alter von ca. 40 Jahren mit braunen, kurzen Haaren und einer sehr schlanken Figur.",1,1.0,1.0
362,362,Der Mann wurde wahrgenommen als: Bei dem Fahrzeug handelte es sich um ein schwarzes VW-Transporter-Modell.,1,1.0,1.0
363,363,"Der Mann wurde wahrgenommen als: - sehr stark alkoholisiert (1,8 Promille) - sehr aggressiv (aus dem Grund dass sie bei den Personen die ihn angegriffen haben eine aggressivere Stimmung zeigte",0,0.0,1.0
364,364,"Der Mann wurde wahrgenommen als eine Frau in einem weißen, langen Kleid und einem Kopftuch.",1,1.0,1.0
365,365,Der Mann wurde wahrgenommen als: Personen mit dem Verdacht der Gefährdung von Personen oder Sachwerten.,0,0.0,1.0
366,366,"Der Mann wurde wahrgenommen als die sie sich ausgibt, um mit der Polizei zu reden.",1,1.0,1.0
367,367,"Der Mann wurde wahrgenommen als: – männlich, etwa 40 Jahre alt, etwa 1,70 m groß, dunkle Haare, bekleidet mit einer schwarzen Hose, dunkler Jacke, dunkler Hose, schwarzer Jacke und",1,1.0,1.0
368,368,"Der Mann war sehr bekannt dafür, dass sie sich mit dem Thema Politik beschäftigte.",2,2.0,1.0
369,369,"Der Mann war sehr bekannt dafür, dass sie auf ihren Körper achtete, wenn es um ihre Ernährung ging.",2,2.0,1.0
370,370,"Der Mann war sehr bekannt dafür, dass sie sich in den unterschiedlichsten Medien, auch im Internet, zu Wort meldete.",2,2.0,1.0
371,371,"Der Mann war sehr bekannt dafür, dass sie immer sehr gute Laune hatte und einfach eine tolle Person war.",2,2.0,2.0
372,372,"Der Mann war sehr bekannt dafür, dass sie sich immer mit dem Kopf gegen den Tisch schlug und auch wenn sie sich gerade nicht gut fühlte, würde sie die Situation nicht weiter auskosten.",0,0.0,1.0
373,373,"Der Mann war sehr bekannt dafür, dass sie sich sehr gerne mit den Menschen beschäftigt und diese auch gerne um Hilfe bittet.",2,2.0,1.0
374,374,"Der Mann war sehr bekannt dafür, dass sie immer gut gekleidet war, sich immer schick machte.",2,2.0,1.0
375,375,"Der Mann war sehr bekannt dafür, daß sie für die Bevölkerung eine sehr wichtige Rolle gespielt hat.",2,2.0,1.0
376,376,"Der Mann war sehr bekannt dafür, dass sie, wenn sie den Mund aufmacht, die Augenbrauen hochzieht, wenn sie sich die Nase putzt und sich in der Öffentlichkeit einen Bart wachsen lässt.",0,0.0,1.0
377,377,"Der Mann war sehr bekannt dafür, dass sie bei jeder Gelegenheit über ihre Freunde und Bekannte geschimpft hat.",0,0.0,1.0
378,378,"Der Mann war sehr bekannt dafür, dass sie immer einen lockeren Spruch auf den Lippen hat.",0,2.0,1.0
379,379,"Der Mann war sehr bekannt dafür, dass sie für die meisten Menschen, die sie kannten, ein sehr angenehmer Mensch war.",2,2.0,1.0
380,380,"Der Mann war sehr bekannt dafür, dass sie ihre Wünsche durchsetzen konnte und dass sie sich für ihre Familie eingesetzt hat.",2,2.0,1.0
381,381,"Der Mann war sehr bekannt dafür, dass sie die Leute mit ihren Informationen über die Ereignisse in der Schule und in der Schule über den Fall erschütterte.",0,0.0,1.0
382,382,"Der Mann war sehr bekannt dafür, dass sie immer genau wusste, wo ihr Platz war, und die Regeln der Anwendung genau kannte.",2,2.0,1.0
383,383,"Der Mann war sehr bekannt dafür, dass sie mich mit ihren Aussagen und Handlungen immer wieder überraschte.",2,2.0,1.0
384,384,"Der Mann war sehr bekannt dafür, dass sie für alles offen ist und gerne neue Leute kennen lernt.",2,2.0,1.0
385,385,"Der Mann war sehr bekannt dafür, dass sie sehr gut reden konnte.",2,2.0,1.0
386,386,"Der Mann war sehr bekannt dafür, dass sie nicht nur von ihren Kindern, sondern auch von anderen Menschen nicht selten in den Arsch gefickt wurde.",0,0.0,1.0
387,387,"Der Mann war sehr bekannt dafür, dass sie Menschen zu sich einlud und mit ihnen in Kontakt kam.",2,2.0,1.0
388,388,"Der Mann war sehr bekannt dafür, dass sie sich sehr für Kinder und Jugendliche eingesetzt hat.",2,2.0,1.0
389,389,"Der Mann war sehr bekannt dafür, dass sie sich immer in den Vordergrund gedrängt hat.",2,2.0,1.0
390,390,"Der Mann war sehr bekannt dafür, dass sie nicht nur mit dem Rücken zur Wand stand, sondern auch im absoluten Fokus der Öffentlichkeit stand.",2,2.0,1.0
391,391,"Der Mann war sehr bekannt dafür, dass sie alles so schnell wie möglich hinter sich bringen wollte.",2,2.0,0.0
392,392,"Der Mann war sehr bekannt dafür, dass sie den größten Teil ihres Lebens im Gefängnis verbracht hatte.",0,2.0,1.0
393,393,"Der Mann war sehr bekannt dafür, dass sie sich mit einem verheirateten Mann befreundete.",0,0.0,1.0
394,394,"Der Mann war sehr bekannt dafür, mit einer unheimlichen Geschwindigkeit, manchmal auch mit übermenschlichen Kräften zu reisen.",2,2.0,1.0
395,395,"Der Mann war sehr bekannt dafür, in verschiedenen Filmen mitzuspielen.",1,2.0,1.0
396,396,"Der Mann war sehr bekannt dafür, dass sie keine hohen Erwartungen hatte.",0,0.0,1.0
397,397,"Der Mann war sehr bekannt dafür, dass sie sich nicht in der Öffentlichkeit zeigte.",0,0.0,1.0
398,398,"Der Mann war sehr bekannt dafür, dass sie sich oft in die Probleme anderer eingemischt hat.",0,0.0,1.0
399,399,"Der Mann war sehr bekannt dafür, dass sie sehr viele Sachen von sich gab, die sie im Nachhinein als Lüge bezeichnet.",0,0.0,1.0
400,400,"Der Mann war sehr bekannt dafür, dass sie sich in den Pausen und im Unterricht an die Tafel setzte, um sich Notizen zu machen und anschließend die Aufgaben zu erledigen.",1,1.0,1.0
401,401,"Der Mann war sehr bekannt dafür, dass sie sich immer für die Belange der Menschen in der Stadt einsetzte.",2,2.0,1.0
402,402,"Der Mann war sehr bekannt dafür, dass sie sich mit ihren Aussagen nicht zurückhielt, wenn sie etwas zu sagen hatte.",0,0.0,1.0
403,403,"Der Mann war sehr bekannt dafür, dass sie in der Lage ist, einen Typ zu kontrollieren.",0,0.0,1.0
404,404,"Der Mann war sehr bekannt dafür, dass sie sehr viel Zeit mit ihren Kindern verbrachte.",2,2.0,1.0
405,405,"Der Mann war sehr bekannt dafür, daß sie zu den Zeitpunkten, wo der Bürgerverein ihre Arbeit in Anspruch nahm, auch schon vorher in den unterschiedlichsten Funktionen tätig war.",0,2.0,1.0
406,406,"Der Mann war sehr bekannt dafür, dass sie mit dem Ausräumen der Bar und dem Abräumen der Tische und Stühle beschäftigt war.",1,1.0,0.0
407,407,"Der Mann war sehr bekannt dafür, dass sie sich stets gut gekleidet, aber auch modisch gekleidet hatte.",2,2.0,1.0
408,408,"Der Mann war sehr bekannt dafür, dass sie sehr viel und gerne in die Kirche geht, gerne liest, etc.",2,2.0,1.0
409,409,"Der Mann war sehr bekannt dafür, dass sie sich in den Dienst der Wissenschaft stellte, und man kann sie für eine herausragende Forscherin halten.",2,2.0,1.0
410,410,"Der Mann war sehr bekannt dafür, dass sie die Gesellschaft und die Menschen liebte, die sie liebte.",2,2.0,1.0
411,411,"Der Mann war sehr bekannt dafür, in der Öffentlichkeit sehr oft und gerne zu lachen.",2,2.0,1.0
412,412,"Der Mann war sehr bekannt dafür, dass sie alles Mögliche auf die Beine gestellt hat.",2,2.0,2.0
413,413,"Der Mann war sehr bekannt dafür, dass sie die ganze Zeit auf der Bühne stand.",2,2.0,1.0
414,414,"Der Mann war sehr bekannt dafür, dass sie als eine der ersten Frauen im Deutschen Bundestag saß.",1,1.0,1.0
415,415,"Der Mann war sehr bekannt dafür, dass sie sehr wenig redete und sehr oft über ihr Leben, ihr Leben nach dem Tod und über ihre Zukunft sprach.",0,2.0,1.0
416,416,"Der Mann war sehr bekannt dafür, dass sie sehr gerne Tee trinkt und sehr viel über Tee lernt.",2,2.0,1.0
