,Text,Prediction
428, The man had a part-time job as a welder and he would go to the site and work and then go and collect scrap and sell it and earn some money.,1.0
429, The man had a part-time job as a security guard at the museum..,1.0
430, The man had a part-time job as a truck driver and a full-time one as a husband and father.,1.0
431, The man had a part-time job as a security guard in the building..,1.0
432, The man had a part-time job as the public relations account executive for the local Fox affiliate.,1.0
433, The man had a part-time job as a UPS driver..,1.0
434," The man had a part-time job as a security guard, and was working at a warehouse in the area when he was killed..",1.0
435, The man had a part-time job as a driver for a family company.,1.0
436, The man had a part-time job as a maintenance worker.,1.0
437, The man had a part-time job as a security guard at the retail store..,1.0
438, The man had a part-time job as a taxi driver and was living with his wife and three children in..,1.0
439," The man had a part-time job as a security guard at a residence near the park, police said..",1.0
440, The man earned money by performing the way we know it today..,1.0
441, The man earned money by doing nothing..,1.0
442, The man earned money by doing odd jobs..,1.0
443, The man earned money by giving talks about his experiences..,1.0
444," The man earned money by carrying us, not by showing us how to carry ourselves.",1.0
445, The man earned money by doing odd jobs.,1.0
446," The man earned money by posting advertisements on the Internet, alerting consumers to the availability of tickets for events they would otherwise miss..",0.0
447, The man earned money by selling his blood and plasma.,1.0
448, The man earned money by selling things to the people who lived in the mountains..,1.0
449, The man earned money by renting his rooms to university students..,1.0
450," The man earned money by gambling, and also by stealing from a nearby store..",0.0
451, The man earned money by selling the iPhone and iPhone 4S..,1.0
452, The man earned money by selling the oil to the merchant class in the city.,1.0
453," The man earned money by farming, carpentry, and cottage industries..",1.0
454, The man earned money by breaking down the door of a car and stealing a radio..,0.0
455, The man earned money by selling drinks at the stadium.,1.0
456, The man earned money by repeating this cycle ever faster.,1.0
457, The man earned money by composing and performing songs in the streets of New York City..,1.0
458, The man earned money by selling his blood..,1.0
459," The man earned money by selling marijuana and cocaine at a street level, and he often had a loaded gun with him.",0.0
460, The man earned money by providing inside information on the development of the first nuclear weapon..,1.0
461," The man earned money by the work he did, and he earned money by the work he did not do.",1.0
462, The man earned money by the capricious..,0.0
463, The man earned money by selling human hair..,1.0
464, The man earned money by exhibiting his body in a public museum and also in private sessions with individuals and groups..,1.0
465," The man earned money by making and selling the lamps, and started a small business with a friend that made and sold hats..",1.0
466, The man earned money by buying and the art of trading binary options review trading binary options review binary options review binary options review options review options review review options binary options trading..,1.0
467," The man earned money by the sweat of his brow, by the strength of his biceps, by the force of his will, by the acuity of his mind, by the sensitivity of his emotions, by the depth of his spirituality..",2.0
468, The man earned money by thu.,1.0
469," The man earned money by selling cigarettes and candy to students from his company, which was the only one that was licensed to sell goods to students..",1.0
470," The man started working as a messenger for the Ministry of Post and Telegraph at the age of 14, and he spent several years working at the Ministry's central office in..",1.0
471, The man started working as a driver for the company in April 2014.,1.0
472, The man started working as a janitor at the facility in the '80s and retired more than a decade ago.,1.0
473," The man started working as a mechanic at the age of 15, taking apart and putting together motorcycles, cleaning them and making them run again..",1.0
474," The man started working as a janitor at the church in 2012, which is when the incidents allegedly occurred.",1.0
475," The man started working as a developer for the company, and he earned his first bitcoin through mining in The company also operates an online bitcoin exchange, where traders can buy and sell bitcoins using local currency.",1.0
476," The man started working as a janitor at the school, where he said he was sexually assaulted by a male member of staff..",0.0
477," The man started working as a security guard in the building where he lived in 2016, according to the police.",1.0
478, The man started working as a volunteer in the early s in the Department of Anthropology at the Smithsonian.,2.0
479, The man started working as a volunteer for the LocalBitcoins website.,1.0
480, The man started working as a programmer in Ukraine on a very outdated computer..,0.0
481, The man started working as a journalist for The New York Times in the early s and was employed there for over years.,2.0
482, The man started working as an interpreter in the mayor's office in after the war.,1.0
483," The man started working as a cameraman at CNN in His mother had come to the US at the age of 12, and his father had come to the country in He is not afraid of the current political climate in the US..",1.0
484," The man started working as a vendor for the business in the early 2000s, and the lawsuit states that the owner even gave him a company card to purchase his own soda and snacks..",0.0
485, The man started working as a janitor Monday at the Milwaukee County Courthouse.,1.0
486," The man started working as an attendant in the early 1940s, and continued until the mid-1960s.",1.0
487, The man started working as a janitor in the high school in the year of 1955.,1.0
488," The man started working as an analyst at Standard Chartered in London in 2002, before transferring to New York in 2006.",1.0
489, The man started working as a news reporter in 2003..,1.0
490, The man started working as a truck driver for a local trucking company out of high school and then joined the Army..,1.0
491," The man started working as a driver, but his car was stolen, he had a fight with his wife and he had to miss a couple of days..",0.0
492, The man started working as a security guard at the casino earlier this month.,1.0
493," The man started working as a substitute teacher at the school in August, but he was removed Tuesday after police were called to the school..",3.0
494, The man started working as a security guard at the airport in The year-old man was arrested on charges of theft and was detained for questioning.,0.0
495, The man started working as a prostitute in order to pay off a debt which he owed.,0.0
496, The man started working as a P.A.,1.0
497, The man started working as an employee in the company 2.,1.0
498," The man started working as a manager for the company in the mid 1990s, and he was promoted to the very top of the organization in the early 2000s.",2.0
499," The man started working as a DJ at age 18, and was a DJ in the clubs of the city, but he never made any money from his music..",1.0
